# Raman tensor in 10^(-30) Cm^2/V
# mode: 87   phonon freq: 269.544951
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
0.97932+0.00000j 8.000e-04+2.000e-04j 0.000e+00+0.000e+00j 1.420e-02+3.800e-03j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.98882+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
0.99833+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.00784+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.01735+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.02686+0.00000j 2.538e-02+0.000e+00j 0.000e+00+0.000e+00j 5.267e-01+1.460e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.441e+01+0.000e+00j 2.821e+01+0.000e+00j
1.03636+0.00000j 5.148e-02+0.000e+00j 0.000e+00+0.000e+00j 1.068e+00+2.960e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.831e+01+0.000e+00j
1.04587+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 1.140e+00+3.277e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.833e+01+0.000e+00j
1.05538+0.00000j 3.932e-02+1.311e-02j 0.000e+00+0.000e+00j 1.140e+00+3.277e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.445e+01+0.000e+00j 2.833e+01+0.000e+00j
1.06489+0.00000j 2.695e-02+0.000e+00j 0.000e+00+0.000e+00j -5.832e-01+1.887e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.821e+01+0.000e+00j
1.07440+0.00000j 8.569e-04+0.000e+00j 0.000e+00+0.000e+00j -2.430e+00+5.998e-03j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.464e+01+0.000e+00j 2.880e+01+0.000e+00j
1.08390+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.465e+01+0.000e+00j 2.883e+01+0.000e+00j
1.09341+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -2.490e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.465e+01+0.000e+00j 2.883e+01+0.000e+00j
1.10292+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.283e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.447e+01+0.000e+00j 2.835e+01+0.000e+00j
1.11243+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -3.676e-02+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.12194+0.00000j 2.533e-02+0.000e+00j 0.000e+00+0.000e+00j 6.838e-01+2.153e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.442e+01+0.000e+00j 2.823e+01+0.000e+00j
1.13144+0.00000j 5.143e-02+0.000e+00j 0.000e+00+0.000e+00j 1.388e+00+4.371e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.448e+01+0.000e+00j 2.840e+01+0.000e+00j
1.14095+0.00000j 5.243e-02+1.311e-02j 0.000e+00+0.000e+00j 1.494e+00+4.849e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.450e+01+0.000e+00j 2.844e+01+0.000e+00j
1.15046+0.00000j 5.243e-02+1.311e-02j 0.000e+00+0.000e+00j 1.494e+00+4.849e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.450e+01+0.000e+00j 2.844e+01+0.000e+00j
1.15997+0.00000j 2.701e-02+0.000e+00j 0.000e+00+0.000e+00j 8.171e-01+2.701e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.443e+01+0.000e+00j 2.825e+01+0.000e+00j
1.16948+0.00000j 9.138e-04+0.000e+00j 0.000e+00+0.000e+00j 2.764e-02+9.138e-03j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.17898+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.18849+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.440e+01+0.000e+00j 2.817e+01+0.000e+00j
1.19800+0.00000j 2.523e-02+6.307e-03j 0.000e+00+0.000e+00j 8.577e-01+3.027e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.443e+01+0.000e+00j 2.826e+01+0.000e+00j
1.20751+0.00000j 5.132e-02+1.283e-02j 0.000e+00+0.000e+00j 1.745e+00+6.159e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.454e+01+0.000e+00j 2.854e+01+0.000e+00j
1.21701+0.00000j 6.553e-02+0.000e+00j 0.000e+00+0.000e+00j 6.938e-01+6.815e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.444e+01+0.000e+00j 2.828e+01+0.000e+00j
1.22652+0.00000j 6.553e-02+0.000e+00j 0.000e+00+0.000e+00j -5.524e-01+6.815e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.443e+01+0.000e+00j 2.825e+01+0.000e+00j
1.23603+0.00000j 5.243e-02+1.311e-02j 0.000e+00+0.000e+00j 7.238e-01+7.602e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.444e+01+0.000e+00j 2.829e+01+0.000e+00j
1.24554+0.00000j 5.243e-02+1.311e-02j 0.000e+00+0.000e+00j 1.970e+00+7.602e-01j 0.000e+00+0.000e+00j 9.961e+00+0.000e+00j 0.000e+00+0.000e+00j 2.458e+01+0.000e+00j 2.865e+01+0.000e+00j
1.25505+0.00000j 3.384e-02+6.767e-03j 6.767e-03+0.000e+00j -9.470e-02+4.263e-01j 0.000e+00+0.000e+00j 1.116e+01+0.000e+00j 0.000e+00+0.000e+00j 2.734e+01+0.000e+00j 3.158e+01+0.000e+00j
1.26455+0.00000j 1.213e-03+2.427e-04j 2.427e-04+0.000e+00j -2.404e+00+1.529e-02j 0.000e+00+0.000e+00j 1.240e+01+0.000e+00j 0.000e+00+0.000e+00j 3.058e+01+0.000e+00j 3.558e+01+0.000e+00j
1.27406+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -1.290e+00+0.000e+00j 0.000e+00+0.000e+00j 1.365e+01+0.000e+00j 0.000e+00+0.000e+00j 3.349e+01+0.000e+00j 3.874e+01+0.000e+00j
1.28357+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j -4.427e-02+0.000e+00j 0.000e+00+0.000e+00j 1.490e+01+0.000e+00j 0.000e+00+0.000e+00j 3.649e+01+0.000e+00j 4.214e+01+0.000e+00j
1.29308+0.00000j 3.146e-02+0.000e+00j 0.000e+00+0.000e+00j -2.517e-02+4.908e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.661e+01+0.000e+00j 4.228e+01+0.000e+00j
1.30259+0.00000j 6.408e-02+0.000e+00j 0.000e+00+0.000e+00j -5.127e-02+9.997e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.663e+01+0.000e+00j 4.233e+01+0.000e+00j
1.31209+0.00000j 6.553e-02+1.311e-02j 0.000e+00+1.311e-02j 1.322e+00+1.140e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.668e+01+0.000e+00j 4.248e+01+0.000e+00j
1.32160+0.00000j 6.553e-02+1.311e-02j 0.000e+00+1.311e-02j 2.568e+00+1.140e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.681e+01+0.000e+00j 4.283e+01+0.000e+00j
1.33111+0.00000j 7.864e-02+1.311e-02j 1.311e-02+0.000e+00j 1.612e+00+7.840e-02j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.667e+01+0.000e+00j 4.245e+01+0.000e+00j
1.34062+0.00000j 7.864e-02+1.311e-02j 1.311e-02+0.000e+00j 3.657e-01-1.168e+00j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.664e+01+0.000e+00j 4.237e+01+0.000e+00j
1.35013+0.00000j 3.391e-02+6.781e-03j 0.000e+00+0.000e+00j 2.713e-01-5.493e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.661e+01+0.000e+00j 4.229e+01+0.000e+00j
1.35963+0.00000j 1.284e-03+2.569e-04j 0.000e+00+0.000e+00j 1.028e-02-2.081e-02j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.660e+01+0.000e+00j 4.226e+01+0.000e+00j
1.36914+0.00000j 3.760e-02+6.267e-03j 0.000e+00+0.000e+00j 3.572e-01-4.137e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.661e+01+0.000e+00j 4.228e+01+0.000e+00j
1.37865+0.00000j 7.675e-02+1.279e-02j 0.000e+00+0.000e+00j 7.291e-01-8.443e-01j 0.000e+00+0.000e+00j 1.494e+01+0.000e+00j 0.000e+00+0.000e+00j 3.663e+01+0.000e+00j 4.235e+01+0.000e+00j
1.38816+0.00000j 7.864e-02+1.311e-02j 1.311e-02+0.000e+00j 2.208e+00+5.438e-01j 0.000e+00+0.000e+00j 1.494e+01+2.385e+00j 0.000e+00+0.000e+00j 3.720e+01+0.000e+00j 4.317e+01+0.000e+00j
1.39767+0.00000j 7.864e-02+1.311e-02j 1.311e-02+0.000e+00j 3.455e+00+1.790e+00j 0.000e+00+0.000e+00j 1.494e+01+4.878e+00j 0.000e+00+0.000e+00j 3.888e+01+0.000e+00j 4.548e+01+0.000e+00j
1.40717+0.00000j 7.864e-02+1.311e-02j 0.000e+00+0.000e+00j 3.788e+00+2.110e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.905e+01+0.000e+00j 4.581e+01+0.000e+00j
1.41668+0.00000j 7.864e-02+1.311e-02j 0.000e+00+0.000e+00j 3.788e+00+2.110e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.905e+01+0.000e+00j 4.581e+01+0.000e+00j
1.42619+0.00000j 7.864e-02+1.311e-02j 0.000e+00+0.000e+00j 2.899e+00+2.425e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.894e+01+0.000e+00j 4.551e+01+0.000e+00j
1.43570+0.00000j 7.864e-02+1.311e-02j 0.000e+00+0.000e+00j 1.653e+00+2.425e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.880e+01+0.000e+00j 4.513e+01+0.000e+00j
1.44520+0.00000j 4.757e-02+6.796e-03j 6.796e-03+0.000e+00j 1.013e+00+1.454e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.866e+01+0.000e+00j 4.476e+01+0.000e+00j
1.45471+0.00000j 1.898e-03+2.711e-04j 2.711e-04+0.000e+00j 4.040e-02+5.802e-02j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.858e+01+0.000e+00j 4.455e+01+0.000e+00j
1.46422+0.00000j 4.377e-02+1.251e-02j 0.000e+00+0.000e+00j 1.113e+00+1.557e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.867e+01+0.000e+00j 4.480e+01+0.000e+00j
1.47373+0.00000j 8.944e-02+2.556e-02j 0.000e+00+0.000e+00j 2.274e+00+3.182e+00j 0.000e+00+0.000e+00j 1.494e+01+4.980e+00j 0.000e+00+0.000e+00j 3.897e+01+0.000e+00j 4.558e+01+0.000e+00j
1.48324+0.00000j 9.175e-02+1.311e-02j 0.000e+00+0.000e+00j 2.752e+00+2.631e+00j 0.000e+00+0.000e+00j 1.732e+01+4.980e+00j 0.000e+00+0.000e+00j 4.447e+01+0.000e+00j 5.183e+01+0.000e+00j
1.49274+0.00000j 9.175e-02+1.311e-02j 0.000e+00+0.000e+00j 2.752e+00+1.384e+00j 0.000e+00+0.000e+00j 1.981e+01+4.980e+00j 0.000e+00+0.000e+00j 5.023e+01+0.000e+00j 5.829e+01+0.000e+00j
1.50225+0.00000j 9.175e-02+1.311e-02j 1.311e-02+0.000e+00j 3.211e+00+2.032e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.058e+01+0.000e+00j 5.884e+01+0.000e+00j
1.51176+0.00000j 9.175e-02+1.311e-02j 1.311e-02+0.000e+00j 3.211e+00+2.032e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.058e+01+0.000e+00j 5.884e+01+0.000e+00j
1.52127+0.00000j 9.175e-02+2.621e-02j 0.000e+00+0.000e+00j 3.696e+00+2.883e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.073e+01+0.000e+00j 5.922e+01+0.000e+00j
1.53078+0.00000j 9.175e-02+2.621e-02j 0.000e+00+0.000e+00j 3.696e+00+2.883e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.073e+01+0.000e+00j 5.922e+01+0.000e+00j
1.54028+0.00000j 5.448e-02+6.810e-03j 0.000e+00+0.000e+00j 9.895e-01+8.670e-01j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.033e+01+0.000e+00j 5.817e+01+0.000e+00j
1.54979+0.00000j 2.283e-03+2.853e-04j 0.000e+00+0.000e+00j -2.344e+00-2.350e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.052e+01+0.000e+00j 5.865e+01+0.000e+00j
1.55930+0.00000j 4.991e-02+1.248e-02j 6.239e-03+0.000e+00j 9.288e-01+4.905e-02j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.032e+01+0.000e+00j 5.813e+01+0.000e+00j
1.56881+0.00000j 1.021e-01+2.553e-02j 1.276e-02+0.000e+00j 4.504e+00+2.704e+00j 0.000e+00+0.000e+00j 1.992e+01+4.980e+00j 0.000e+00+0.000e+00j 5.083e+01+0.000e+00j 5.951e+01+0.000e+00j
1.57832+0.00000j 1.049e-01+1.311e-02j 0.000e+00+0.000e+00j 5.112e+00+4.574e+00j 0.000e+00+0.000e+00j 1.992e+01+7.355e+00j 0.000e+00+0.000e+00j 5.290e+01+0.000e+00j 6.239e+01+0.000e+00j
1.58782+0.00000j 1.049e-01+1.311e-02j 0.000e+00+0.000e+00j 5.112e+00+4.574e+00j 0.000e+00+0.000e+00j 1.992e+01+9.847e+00j 0.000e+00+0.000e+00j 5.528e+01+0.000e+00j 6.508e+01+0.000e+00j
1.59733+0.00000j 1.180e-01+2.621e-02j 1.311e-02+0.000e+00j 4.204e+00+6.776e+00j 0.000e+00+0.000e+00j 2.230e+01+9.961e+00j 0.000e+00+0.000e+00j 6.087e+01+0.000e+00j 7.181e+01+0.000e+00j
1.60684+0.00000j 1.180e-01+2.621e-02j 1.311e-02+0.000e+00j 2.958e+00+6.776e+00j 0.000e+00+0.000e+00j 2.479e+01+9.961e+00j 0.000e+00+0.000e+00j 6.627e+01+0.000e+00j 7.773e+01+0.000e+00j
1.61635+0.00000j 6.151e-02+1.367e-02j 0.000e+00+0.000e+00j 2.847e-01+1.401e+00j 0.000e+00+0.000e+00j 2.490e+01+9.961e+00j 0.000e+00+0.000e+00j 6.573e+01+0.000e+00j 7.594e+01+0.000e+00j
1.62586+0.00000j 2.794e-03+6.209e-04j 0.000e+00+0.000e+00j -2.364e+00-7.068e+00j 0.000e+00+0.000e+00j 2.490e+01+9.961e+00j 0.000e+00+0.000e+00j 6.654e+01+0.000e+00j 7.803e+01+0.000e+00j
1.63536+0.00000j 5.593e-02+1.243e-02j 0.000e+00+0.000e+00j 9.088e-01-1.383e-01j 0.000e+00+0.000e+00j 2.490e+01+1.233e+01j 0.000e+00+0.000e+00j 6.808e+01+0.000e+00j 7.863e+01+0.000e+00j
1.64487+0.00000j 1.146e-01+2.548e-02j 0.000e+00+0.000e+00j 4.478e+00+7.561e+00j 0.000e+00+0.000e+00j 2.490e+01+1.481e+01j 0.000e+00+0.000e+00j 7.205e+01+0.000e+00j 8.475e+01+0.000e+00j
1.65438+0.00000j 1.311e-01+2.621e-02j 1.311e-02+0.000e+00j 3.028e+00+1.210e+01j 0.000e+00+0.000e+00j 2.490e+01+1.494e+01j 0.000e+00+0.000e+00j 7.328e+01+0.000e+00j 8.765e+01+0.000e+00j
1.66389+0.00000j 1.311e-01+2.621e-02j 1.311e-02+0.000e+00j 3.028e+00+1.210e+01j 0.000e+00+0.000e+00j 2.490e+01+1.494e+01j 0.000e+00+0.000e+00j 7.328e+01+0.000e+00j 8.765e+01+0.000e+00j
1.67340+0.00000j 1.311e-01+3.932e-02j 0.000e+00+0.000e+00j 1.008e+00+1.429e+01j 0.000e+00+0.000e+00j 2.490e+01+1.731e+01j 0.000e+00+0.000e+00j 7.699e+01+0.000e+00j 9.269e+01+0.000e+00j
1.68290+0.00000j 1.311e-01+3.932e-02j 0.000e+00+0.000e+00j 2.254e+00+1.180e+01j 0.000e+00+0.000e+00j 2.490e+01+1.980e+01j 0.000e+00+0.000e+00j 7.975e+01+0.000e+00j 9.469e+01+0.000e+00j
1.69241+0.00000j 1.311e-01+2.621e-02j 1.311e-02+0.000e+00j -1.887e+00+1.615e+01j 0.000e+00+0.000e+00j 2.490e+01+2.230e+01j 0.000e+00+0.000e+00j 8.504e+01+0.000e+00j 1.026e+02+0.000e+00j
1.70192+0.00000j 1.311e-01+2.621e-02j 1.311e-02+0.000e+00j -6.408e-01+1.615e+01j 0.000e+00+0.000e+00j 2.490e+01+2.479e+01j 0.000e+00+0.000e+00j 8.904e+01+0.000e+00j 1.070e+02+0.000e+00j
1.71143+0.00000j 7.534e-02+2.055e-02j 0.000e+00+0.000e+00j 2.901e-01+6.595e-01j 0.000e+00+0.000e+00j 2.490e+01+2.608e+01j 0.000e+00+0.000e+00j 8.834e+01+0.000e+00j 1.020e+02+0.000e+00j
1.72093+0.00000j 3.571e-03+9.740e-04j 0.000e+00+0.000e+00j 9.503e+00-1.895e+01j 0.000e+00+0.000e+00j 2.490e+01+2.733e+01j 0.000e+00+0.000e+00j 9.540e+01+0.000e+00j 1.168e+02+0.000e+00j
1.73044+0.00000j -1.110e+00+1.860e-02j 6.200e-03+0.000e+00j 2.224e+00-2.178e+00j 0.000e+00+0.000e+00j 2.254e+01+2.858e+01j 0.000e+00+0.000e+00j 8.930e+01+0.000e+00j 1.032e+02+0.000e+00j
1.73995+0.00000j -2.278e+00+3.817e-02j 1.272e-02+0.000e+00j -5.919e+00+1.649e+01j 0.000e+00+0.000e+00j 2.005e+01+2.982e+01j 0.000e+00+0.000e+00j 9.136e+01+0.000e+00j 1.107e+02+0.000e+00j
1.74946+0.00000j -1.160e+00+3.932e-02j 0.000e+00+1.311e-02j -1.440e+01+1.517e+01j 0.000e+00+0.000e+00j 1.756e+01+3.224e+01j 0.000e+00+0.000e+00j 9.450e+01+0.000e+00j 1.161e+02+0.000e+00j
1.75897+0.00000j 8.631e-02+3.932e-02j 0.000e+00+1.311e-02j -1.066e+01+1.642e+01j 0.000e+00+0.000e+00j 1.507e+01+3.473e+01j 0.000e+00+0.000e+00j 9.679e+01+0.000e+00j 1.173e+02+0.000e+00j
1.76847+0.00000j 1.704e-01+3.932e-02j 0.000e+00+0.000e+00j -1.976e+01+1.139e+01j 0.000e+00+0.000e+00j 1.258e+01+3.723e+01j 0.000e+00+0.000e+00j 1.015e+02+0.000e+00j 1.243e+02+0.000e+00j
1.77798+0.00000j 1.704e-01+3.932e-02j 0.000e+00+0.000e+00j -1.851e+01+1.513e+01j 0.000e+00+0.000e+00j 1.009e+01+3.972e+01j 0.000e+00+0.000e+00j 1.059e+02+0.000e+00j 1.298e+02+0.000e+00j
1.78749+0.00000j 1.704e-01+5.243e-02j 1.311e-02+0.000e+00j -2.278e+01+5.865e+00j 0.000e+00+0.000e+00j 7.593e+00+3.984e+01j 0.000e+00+0.000e+00j 1.048e+02+0.000e+00j 1.283e+02+0.000e+00j
1.79700+0.00000j 1.704e-01+5.243e-02j 1.311e-02+0.000e+00j -2.029e+01+9.603e+00j 0.000e+00+0.000e+00j 5.101e+00+3.984e+01j 0.000e+00+0.000e+00j 1.034e+02+0.000e+00j 1.262e+02+0.000e+00j
1.80651+0.00000j 9.609e-02+2.745e-02j 6.863e-03+0.000e+00j 1.992e+00+1.979e+00j 0.000e+00+0.000e+00j 2.615e+00+3.984e+01j 0.000e+00+0.000e+00j 9.789e+01+0.000e+00j 1.132e+02+0.000e+00j
1.81601+0.00000j 4.745e-03+1.356e-03j 3.389e-04+0.000e+00j 2.614e+01+9.567e+00j 0.000e+00+0.000e+00j 1.291e-01+3.984e+01j 0.000e+00+0.000e+00j 1.052e+02+0.000e+00j 1.317e+02+0.000e+00j
1.82552+0.00000j 8.660e-02+3.093e-02j 0.000e+00+0.000e+00j 4.568e+00+4.444e+00j 0.000e+00+0.000e+00j -2.357e+00+3.749e+01j 0.000e+00+0.000e+00j 9.244e+01+0.000e+00j 1.074e+02+0.000e+00j
1.83503+0.00000j 1.779e-01+6.355e-02j 0.000e+00+0.000e+00j -1.951e+01-1.376e+00j 0.000e+00+0.000e+00j -4.842e+00+3.500e+01j 0.000e+00+0.000e+00j 9.090e+01+0.000e+00j 1.108e+02+0.000e+00j
1.84454+0.00000j 2.097e-01+6.553e-02j 1.311e-02+0.000e+00j -1.487e+01-9.494e+00j 0.000e+00+0.000e+00j -7.334e+00+3.486e+01j 0.000e+00+0.000e+00j 9.081e+01+0.000e+00j 1.096e+02+0.000e+00j
1.85405+0.00000j 2.097e-01+6.553e-02j 1.311e-02+0.000e+00j -1.861e+01-7.002e+00j 0.000e+00+0.000e+00j -9.827e+00+3.486e+01j 0.000e+00+0.000e+00j 9.313e+01+0.000e+00j 1.134e+02+0.000e+00j
1.86355+0.00000j 2.097e-01+6.553e-02j 0.000e+00+0.000e+00j -9.685e+00-1.078e+01j 0.000e+00+0.000e+00j -1.232e+01+3.251e+01j 0.000e+00+0.000e+00j 8.761e+01+0.000e+00j 1.045e+02+0.000e+00j
1.87306+0.00000j 2.097e-01+6.553e-02j 0.000e+00+0.000e+00j -1.218e+01-9.535e+00j 0.000e+00+0.000e+00j -1.481e+01+3.001e+01j 0.000e+00+0.000e+00j 8.489e+01+0.000e+00j 1.019e+02+0.000e+00j
1.88257+0.00000j 2.228e-01+7.864e-02j 1.311e-02+0.000e+00j -4.965e+00-1.234e+01j 0.000e+00+0.000e+00j -1.494e+01+2.752e+01j 0.000e+00+0.000e+00j 7.901e+01+0.000e+00j 9.433e+01+0.000e+00j
1.89208+0.00000j 2.228e-01+7.864e-02j 1.311e-02+0.000e+00j -8.704e+00-1.483e+01j 0.000e+00+0.000e+00j -1.494e+01+2.503e+01j 0.000e+00+0.000e+00j 7.547e+01+0.000e+00j 9.251e+01+0.000e+00j
1.90159+0.00000j 2.347e-01+9.127e-02j 0.000e+00+0.000e+00j -2.471e+00-1.211e+01j 0.000e+00+0.000e+00j -1.494e+01+2.255e+01j 0.000e+00+0.000e+00j 6.855e+01+0.000e+00j 8.224e+01+0.000e+00j
1.91109+0.00000j 2.347e-01+9.127e-02j 0.000e+00+0.000e+00j -4.951e+00-1.211e+01j 0.000e+00+0.000e+00j -1.494e+01+2.007e+01j 0.000e+00+0.000e+00j 6.406e+01+0.000e+00j 7.763e+01+0.000e+00j
1.92060+0.00000j 2.490e-01+1.049e-01j 1.311e-02+0.000e+00j -1.564e-01-9.213e+00j 0.000e+00+0.000e+00j -1.494e+01+1.874e+01j 0.000e+00+0.000e+00j 6.016e+01+0.000e+00j 7.143e+01+0.000e+00j
1.93011+0.00000j 2.490e-01+1.049e-01j 1.311e-02+0.000e+00j -1.403e+00-1.046e+01j 0.000e+00+0.000e+00j -1.494e+01+1.750e+01j 0.000e+00+0.000e+00j 5.833e+01+0.000e+00j 6.999e+01+0.000e+00j
1.93962+0.00000j 2.621e-01+1.049e-01j 1.311e-02+1.311e-02j -1.551e-02-7.079e+00j 0.000e+00+0.000e+00j -1.494e+01+1.626e+01j 0.000e+00+0.000e+00j 5.503e+01+0.000e+00j 6.481e+01+0.000e+00j
1.94913+0.00000j 2.621e-01+1.049e-01j 1.311e-02+1.311e-02j -2.508e+00-8.325e+00j 0.000e+00+0.000e+00j -1.494e+01+1.502e+01j 0.000e+00+0.000e+00j 5.336e+01+0.000e+00j 6.354e+01+0.000e+00j
1.95863+0.00000j 2.883e-01+1.311e-01j 0.000e+00+0.000e+00j 6.062e-01-5.298e+00j 0.000e+00+0.000e+00j -1.494e+01+1.376e+01j 0.000e+00+0.000e+00j 5.033e+01+0.000e+00j 5.890e+01+0.000e+00j
1.96814+0.00000j 2.883e-01+1.311e-01j 0.000e+00+0.000e+00j 1.852e+00-6.544e+00j 0.000e+00+0.000e+00j -1.494e+01+1.251e+01j 0.000e+00+0.000e+00j 4.871e+01+0.000e+00j 5.758e+01+0.000e+00j
1.97765+0.00000j 3.015e-01+1.573e-01j 1.311e-02+0.000e+00j 2.831e+00-4.147e+00j 0.000e+00+0.000e+00j -1.494e+01+1.128e+01j 0.000e+00+0.000e+00j 4.640e+01+0.000e+00j 5.438e+01+0.000e+00j
